host;public_ip;status;attempts;city;region;country;source_point;destination;ASN;ISP;postal;timezone;latency (ms);date
elcorteingles.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:07
ds-hostingsolutions.net;15.197.172.60;OK;3;Seattle;Washington;US;40.4353,-3.6495;47.6339,-122.3476;AS16509;Amazon.com, Inc.;98109;America/Los_Angeles;20.7;09-05-2023 15:47:07
eleconomista.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:07
eitb.eus;151.101.2.133;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;3.11;09-05-2023 15:47:08
elcomercio.pe;92.123.238.211;OK;1;Paris;Île-de-France;FR;40.4353,-3.6495;48.8534,2.3488;AS20940;Akamai International B.V.;75000;Europe/Paris;22.9;09-05-2023 15:47:08
edreams.es;35.246.196.126;OK;2;Frankfurt am Main;Hesse;DE;40.4353,-3.6495;50.1155,8.6842;AS396982;Google LLC;60306;Europe/Berlin;29.7;09-05-2023 15:47:08
elmundo.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:08
elespanol.com;54.192.95.3;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;2.62;09-05-2023 15:47:08
eldiario.es;176.34.179.218;OK;1;Dublin;Leinster;IE;40.4353,-3.6495;53.3331,-6.2489;AS16509;Amazon.com, Inc.;D02;Europe/Dublin;34.9;09-05-2023 15:47:08
elespectador.com;96.16.84.9;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS20940;Akamai International B.V.;28001;Europe/Madrid;2.83;09-05-2023 15:47:08
elpais.com;84.53.133.80;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS20940;Akamai International B.V.;28001;Europe/Madrid;3.97;09-05-2023 15:47:08
elconfidencial.com;107.154.105.101;OK;3;Redwood City;California;US;40.4353,-3.6495;37.5331,-122.2486;AS19551;Incapsula Inc;94065;America/Los_Angeles;105;09-05-2023 15:47:08
eltiempo.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:08
energytv.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:08
elperiodico.com;195.76.147.109;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS3352;TELEFONICA DE ESPANA S.A.U.;28070;Europe/Madrid;4.25;09-05-2023 15:47:08
eltenedor.es;151.101.2.133;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;3.15;09-05-2023 15:47:08
epicgames.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:08
elitetorrent.biz;50.28.56.190;OK;3;Lansing;Michigan;US;40.4353,-3.6495;42.7325,-84.5555;AS32244;Liquid Web, L.L.C;48901;America/Detroit;107;09-05-2023 15:47:08
eltiempo.com;45.60.131.135;OK;1;Yakima;Washington;US;40.4353,-3.6495;46.6021,-120.5059;AS19551;Incapsula Inc;98901;America/Los_Angeles;108;09-05-2023 15:47:09
es.hboespana.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:09
e11956.x.akamaiedge.net;23.51.230.141;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16625;Akamai Technologies, Inc.;28001;Europe/Madrid;3.17;09-05-2023 15:47:09
wx.mail.qq.com;N/A;KO;3;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:09
j.sni.global.fastly.net;151.101.134.132;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS54113;Fastly, Inc.;28001;Europe/Madrid;2.42;09-05-2023 15:47:09
entradas.com;23.37.172.69;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16625;Akamai Technologies, Inc.;28001;Europe/Madrid;2.62;09-05-2023 15:47:09
enom.com;199.16.172.29;OK;2;San Antonio;Texas;US;40.4353,-3.6495;29.4241,-98.4936;AS2635;Automattic, Inc;78205;America/Chicago;3.72;09-05-2023 15:47:09
s3-website.us-east-1.amazonaws.com;52.217.48.35;OK;1;Ashburn;Virginia;US;40.4353,-3.6495;39.0437,-77.4875;AS16509;Amazon.com, Inc.;20147;America/New_York;83.7;09-05-2023 15:47:09
part-0015.t-0009.fdv2-t-msedge.net;13.107.238.43;OK;1;Redmond;Washington;US;40.4353,-3.6495;47.6740,-122.1215;AS8075;Microsoft Corporation;98052;America/Los_Angeles;2.59;09-05-2023 15:47:09
cs431.wpc.chicdn.net;68.232.34.226;OK;1;Culver City;California;US;40.4353,-3.6495;33.9728,-118.4276;AS15133;Edgecast Inc.;90094;America/Los_Angeles;2.39;09-05-2023 15:47:09
d291e33ne127py.cloudfront.net;18.154.41.123;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;3.48;09-05-2023 15:47:09
f2.shared.global.fastly.net;151.101.134.2;OK;2;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS54113;Fastly, Inc.;28001;Europe/Madrid;2.69;09-05-2023 15:47:10
ds-geoycpi-uno-lite.gycpi.b.yahoodns.net;87.248.100.136;OK;2;Dublin;Leinster;IE;40.4353,-3.6495;53.3331,-6.2489;AS34010;Yahoo! UK Services Limited;D02;Europe/Dublin;38.2;09-05-2023 15:47:10
www.wallapop.com;108.157.109.125;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;2.55;09-05-2023 15:47:10
es.worldline.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:10
es.webs.com;104.18.151.58;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.93;09-05-2023 15:47:10
scribd.map.fastly.net;151.101.134.152;OK;2;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS54113;Fastly, Inc.;28001;Europe/Madrid;3.18;09-05-2023 15:47:10
es.sitew.com;178.32.55.155;OK;3;Lille;Hauts-de-France;FR;40.4353,-3.6495;50.6330,3.0586;AS16276;OVH SAS;59000;Europe/Paris;22.5;09-05-2023 15:47:10
wixpin.map.fastly.net;151.101.133.84;OK;2;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS54113;Fastly, Inc.;28001;Europe/Madrid;2.40;09-05-2023 15:47:10
europafm.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:10
eurosport.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:10
everis.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:10
fp-ycpi.g03.yahoodns.net;188.125.95.240;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS10310;Oath Holdings Inc.;28001;Europe/Madrid;2.92;09-05-2023 15:47:10
expansion.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:10
esdemarca.com;35.186.206.21;OK;1;Kansas City;Missouri;US;40.4353,-3.6495;39.0997,-94.5786;AS15169;Google LLC;64106;America/Chicago;3.65;09-05-2023 15:47:10
lb.wordpress.com;192.0.78.13;OK;3;San Francisco;California;US;40.4353,-3.6495;37.7509,-122.4153;AS2635;Automattic, Inc;94110;America/Los_Angeles;3.27;09-05-2023 15:47:10
ey.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:10
eset.com;91.228.167.128;OK;1;Bratislava;Bratislavský Kraj;SK;40.4353,-3.6495;48.1482,17.1067;AS50881;ESET, spol. s r.o.;811 01;Europe/Bratislava;39.6;09-05-2023 15:47:11
factoriadeficcion.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:11
esnoticia.net;172.67.184.87;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.01;09-05-2023 15:47:11
evobanco.com;45.60.130.20;OK;2;Redwood City;California;US;40.4353,-3.6495;37.5331,-122.2486;AS19551;Incapsula Inc;94065;America/Los_Angeles;29.1;09-05-2023 15:47:11
fedex.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:11
eyeem.com;18.154.22.39;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;2.74;09-05-2023 15:47:11
fiba.basketball;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:11
feverup.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:11
facebook.com;157.240.202.35;OK;1;Saint-Denis;Île-de-France;FR;40.4353,-3.6495;48.9356,2.3539;AS32934;Facebook, Inc.;93206 CEDEX;Europe/Paris;23.1;09-05-2023 15:47:11
expedia.es;23.217.251.66;OK;1;Paris;Île-de-France;FR;40.4353,-3.6495;48.8534,2.3488;AS20940;Akamai International B.V.;75000;Europe/Paris;25.0;09-05-2023 15:47:11
fishbowl.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:11
factoriadigital.com;213.162.197.201;OK;2;Valencia;Valencia;ES;40.4353,-3.6495;39.4697,-0.3774;AS13287;FALBOX S.L. trading as NIXVAL;46001;Europe/Madrid;7.92;09-05-2023 15:47:11
flixster.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0,0.0;N/A;N/A;N/A;N/A;0.0;09-05-2023 15:47:11
filmaffinity.com;104.26.1.27;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.01;09-05-2023 15:47:11
filmin.es;104.18.19.203;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.15;09-05-2023 15:47:11
fireeye.com;162.159.246.125;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;22.5;09-05-2023 15:47:11
fotocasa.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:11
fnac.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:12
flickr.com;18.67.247.126;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;3.08;09-05-2023 15:47:12
freeddns.noip.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:12
freedompop.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:12
fastly.net;151.101.1.6;OK;3;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;2.77;09-05-2023 15:47:12
forocoches.com;104.22.2.210;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.09;09-05-2023 15:47:12
gaiaonline.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:12
game.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:12
fotki.com;N/A;KO;3;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:12
funnyordie.com;192.0.78.199;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7509,-122.4153;AS2635;Automattic, Inc;94110;America/Los_Angeles;3.32;09-05-2023 15:47:12
ginos.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:12
g2a.com;172.67.36.196;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.32;09-05-2023 15:47:12
redirect.lb.ccmbg.net;N/A;KO;3;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:12
fuegodevida.com;164.132.73.177;OK;1;Lille;Hauts-de-France;FR;40.4353,-3.6495;50.6330,3.0586;AS16276;OVH SAS;59000;Europe/Paris;21.7;09-05-2023 15:47:12
gnula.nu;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:12
gnula.se;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:12
gamovideo.com;104.21.88.41;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.24;09-05-2023 15:47:12
goal.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:12
goltelevision.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:12
gmail.com;142.250.200.101;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS15169;Google LLC;28001;Europe/Madrid;3.57;09-05-2023 15:47:13
geni.com;107.154.108.111;OK;2;Redwood City;California;US;40.4353,-3.6495;37.5331,-122.2486;AS19551;Incapsula Inc;94065;America/Los_Angeles;105;09-05-2023 15:47:13
d4m276jz6gztw.cloudfront.net;108.157.109.80;OK;2;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;2.99;09-05-2023 15:47:13
google.com;142.250.200.142;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS15169;Google LLC;28001;Europe/Madrid;3.01;09-05-2023 15:47:13
global.abb;151.101.3.10;OK;2;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;2.82;09-05-2023 15:47:13
goodreads.com;52.94.237.126;OK;1;Ashburn;Virginia;US;40.4353,-3.6495;39.0437,-77.4875;AS16509;Amazon.com, Inc.;20147;America/New_York;83.6;09-05-2023 15:47:13
habbo.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:13
halifax.co.uk;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:13
hbbtv.org;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:13
hitfm.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:13
hola.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:13
gmx.com;82.165.229.87;OK;3;Karlsruhe;Baden-Wurttemberg;DE;40.4353,-3.6495;49.0094,8.4044;AS8560;IONOS SE;76133;Europe/Berlin;33.9;09-05-2023 15:47:13
google.es;142.250.184.3;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS15169;Google LLC;28001;Europe/Madrid;4.06;09-05-2023 15:47:13
googleadservices.com;142.250.201.66;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS15169;Google LLC;28001;Europe/Madrid;3.43;09-05-2023 15:47:13
google-public-dns-a.google.com;8.8.8.8;OK;1;Mountain View;California;US;40.4353,-3.6495;37.4056,-122.0775;AS15169;Google LLC;94043;America/Los_Angeles;2.75;09-05-2023 15:47:13
hi5.com;135.84.35.167;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7749,-122.4194;AS36080;IFWE INC;94102;America/Los_Angeles;147;09-05-2023 15:47:14
e7173.a.akamaiedge.net;23.10.75.75;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16625;Akamai Technologies, Inc.;28001;Europe/Madrid;3.11;09-05-2023 15:47:14
hsbc.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:14
hosteurope.es;192.124.249.102;OK;1;Menifee;California;US;40.4353,-3.6495;33.7283,-117.1464;AS30148;Sucuri;92584;America/Los_Angeles;24.8;09-05-2023 15:47:14
ibercaja.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:14
icbc.lu;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:14
icheckmovies.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:14
hostgator.com;104.18.0.71;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.27;09-05-2023 15:47:14
icontact.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:14
a1817.dscd.akamai.net;184.28.177.36;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS20940;Akamai International B.V.;28001;Europe/Madrid;2.48;09-05-2023 15:47:14
hotmail.com;204.79.197.212;OK;1;Redmond;Washington;US;40.4353,-3.6495;47.6740,-122.1215;AS8068;Microsoft Corporation;98052;America/Los_Angeles;3.07;09-05-2023 15:47:14
indra.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:14
hostinet.com;194.116.147.41;OK;2;Bilbao;Basque Country;ES;40.4353,-3.6495;43.2627,-2.9253;AS56732;hostinet AS;48001;Europe/Madrid;10.9;09-05-2023 15:47:14
ing.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:14
ingenico.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:14
hyvesgames.nl;172.67.214.193;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.73;09-05-2023 15:47:14
icloud.com;17.253.144.10;OK;1;Cupertino;California;US;40.4353,-3.6495;37.3230,-122.0322;AS714;Apple Inc.;95014;America/Los_Angeles;23.7;09-05-2023 15:47:14
idealista.com;199.232.194.137;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;2.45;09-05-2023 15:47:14
imqq.com;N/A;KO;3;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:15
inversis.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:15
instagram.com;185.60.219.174;OK;1;Saint-Denis;Île-de-France;FR;40.4353,-3.6495;48.9356,2.3539;AS32934;Facebook, Inc.;93206 CEDEX;Europe/Paris;22.3;09-05-2023 15:47:15
infojobs.net;18.67.240.13;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;3.65;09-05-2023 15:47:15
instant-gaming.com;104.18.5.124;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.49;09-05-2023 15:47:15
intereconomia.com;151.139.128.10;OK;2;Dallas;Texas;US;40.4353,-3.6495;32.7939,-96.8319;AS20446;StackPath, LLC.;75207;America/Chicago;2.69;09-05-2023 15:47:15
jazztel.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:15
jnj.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:15
ionos.es;217.160.86.79;OK;1;Frankfurt am Main;Hesse;DE;40.4353,-3.6495;50.1155,8.6842;AS8560;IONOS SE;60306;Europe/Berlin;3.52;09-05-2023 15:47:15
java.com;23.58.159.186;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS20940;Akamai International B.V.;28001;Europe/Madrid;2.75;09-05-2023 15:47:15
intuit.com;23.217.241.4;OK;2;Paris;Île-de-France;FR;40.4353,-3.6495;48.8534,2.3488;AS20940;Akamai International B.V.;75000;Europe/Paris;24.1;09-05-2023 15:47:15
ionos.com;74.208.255.134;OK;2;Kansas City;Missouri;US;40.4353,-3.6495;39.0997,-94.5786;AS8560;IONOS SE;64106;America/Chicago;125;09-05-2023 15:47:15
just-eat.es;104.18.42.234;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.30;09-05-2023 15:47:16
kaspersky.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:16
kinguin.net;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:16
isc.org;149.20.1.66;OK;3;San Jose;California;US;40.4353,-3.6495;37.3394,-121.8950;AS1280;Internet Systems Consortium, Inc.;95103;America/Los_Angeles;170;09-05-2023 15:47:16
juegos.com;N/A;KO;3;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:16
lanacion.com.ar;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:16
kiwibox.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:16
lasexta.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:16
jpush.cn;N/A;KO;3;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:16
lavozdegalicia.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:16
lecturas.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:16
liberbank.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:16
libertaddigital.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:16
johnsoncontrols.com;45.60.206.141;OK;3;Toronto;Ontario;CA;40.4353,-3.6495;43.7001,-79.4163;AS19551;Incapsula Inc;M5A;America/Toronto;108;09-05-2023 15:47:16
kiwi.com;104.16.193.226;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.16;09-05-2023 15:47:16
kinepolis.es;2.21.37.11;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS20940;Akamai International B.V.;28001;Europe/Madrid;2.81;09-05-2023 15:47:16
last.fm;34.96.123.111;OK;1;Kansas City;Missouri;US;40.4353,-3.6495;39.0997,-94.5786;AS396982;Google LLC;64106;America/Chicago;2.78;09-05-2023 15:47:16
lilly.com;2.21.37.11;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS20940;Akamai International B.V.;28001;Europe/Madrid;2.55;09-05-2023 15:47:16
lavanguardia.com;N/A;KO;3;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:16
lloydsbank.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:16
linkedin.com;13.107.42.14;OK;1;Redmond;Washington;US;40.4353,-3.6495;47.6740,-122.1215;AS8068;Microsoft Corporation;98052;America/Los_Angeles;3.06;09-05-2023 15:47:16
liruch.com;172.67.6.42;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.90;09-05-2023 15:47:16
live.com;204.79.197.212;OK;1;Redmond;Washington;US;40.4353,-3.6495;47.6740,-122.1215;AS8068;Microsoft Corporation;98052;America/Los_Angeles;3.53;09-05-2023 15:47:17
livejasmin.com;109.71.161.200;OK;2;Luxembourg;Luxembourg;LU;40.4353,-3.6495;49.6007,6.1164;AS34655;JWE S.a r.l.;L-1111;Europe/Luxembourg;23.6;09-05-2023 15:47:17
www.tm.ak.prd.aadg.akadns.net;40.126.32.75;OK;1;Amsterdam;North Holland;NL;40.4353,-3.6495;52.3677,4.8551;AS8075;Microsoft Corporation;1057;Europe/Amsterdam;34.8;09-05-2023 15:47:17
